Bitcoin,,,,SP500,,,Bitcoin,,NVDA ,,Gold Spot,,,Gold,,,,,
Date,Adjusted close price,Log Daily Returns,,,Adjusted close price,Log Daily Returns,Adjusted close price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,,,4/29/2013,"1,469.60",,work cited,https://finance.yahoo.com/
4/18/2016,428.59,0.00278041,,8/21/2017,"2,428.37",0.00116197557,"4,001.74",-2.12%,157.957504,-0.01465774144,1285.8,-0.005506664553,,1285.8,4/20/2016,1251,1285.8,,
4/19/2016,435.51,0.01601701,,8/22/2017,"2,452.51",0.00989169543,"4,100.52",2.44%,161.47406,0.02201847574,1288.5,0.002097658385,,1288.5,4/21/2016,1254.6,1288.5,,
4/20/2016,441.39,0.01341108,,8/23/2017,"2,444.04",-0.00345957025,"4,151.52",1.24%,164.702545,0.01979657883,1283.89,-0.003584219294,,1283.89,4/22/2016,1245.8,1283.89,,
4/21/2016,449.42,0.01802902,,8/24/2017,"2,438.97",-0.00207661660,"4,334.68",4.32%,164.096588,-0.003685883722,1287.86,0.003087394306,,1287.86,4/23/2016,,1287.86,,
4/22/2016,445.74,-0.00822204,,8/25/2017,"2,443.05",0.00167147162,"4,371.60",0.85%,162.725708,-0.008389195332,1285.23,-0.002044235465,,1285.23,4/24/2016,,1285.23,,
4/23/2016,450.28,0.01013379,,8/28/2017,"2,444.24",0.00048695331,"4,382.66",-0.01%,163.878036,0.00705645788,1295.42,0.007897276237,,1295.42,4/25/2016,,1295.42,,
4/24/2016,458.55,0.01819973,,8/29/2017,"2,446.30",0.00084246693,"4,579.02",4.38%,163.609818,-0.001638033635,1322.06,0.02035615928,,1322.06,4/26/2016,1235.5,1322.06,,
4/25/2016,461.43,0.00626103,,8/30/2017,"2,457.59",0.00460453176,"4,565.30",-0.30%,164.583344,0.005932657764,1310.71,-0.008622151054,,1310.71,4/27/2016,1242.8,1310.71,,
4/26/2016,466.09,0.01004839,,8/31/2017,"2,471.65",0.00570467340,"4,703.39",2.98%,168.318466,0.02244072356,1305.99,-0.003607601268,,1305.99,4/28/2016,1252.96,1305.99,,
4/27/2016,444.69,-0.04700134,,9/1/2017,"2,476.55",0.00198057825,"4,892.01",3.93%,169.331696,0.006001673658,1319.07,0.009965568978,,1319.07,4/29/2016,1273.27,1319.07,,
4/28/2016,449.01,0.00966775,,9/5/2017,"2,457.85",-0.00757945848,"4,376.53",3.26%,164.811829,-0.02705509676,1334.78,0.01183954143,,1334.78,4/30/2016,,1334.78,,
4/29/2016,455.1,0.01347202,,9/6/2017,"2,465.54",0.00312384233,"4,597.12",4.92%,164.712494,-0.0006028993678,1339.15,0.003268600069,,1339.15,5/1/2016,,1339.15,,
4/30/2016,448.32,-0.01500991,,9/7/2017,"2,465.10",-0.00017845188,"4,599.88",0.06%,165.477386,0.004633051553,1336.31,-0.002123000207,,1336.31,5/2/2016,1296.61,1336.31,,
5/1/2016,451.88,0.00790939,,9/8/2017,"2,461.43",-0.00148996014,"4,228.75",-8.41%,162.606506,-0.01750133638,1352.65,0.01215354719,,1352.65,5/3/2016,1294.4,1352.65,,
5/2/2016,444.67,-0.01608422,,9/11/2017,"2,488.11",0.01078097488,"4,161.27",0.93%,167.881378,0.03192443806,1336.19,-0.01224335075,,1336.19,5/4/2016,1281.91,1336.19,,
5/3/2016,450.3,0.01258159,,9/12/2017,"2,496.48",0.00335830258,"4,130.81",-0.73%,168.487305,0.003602759032,1325.95,-0.00769309691,,1325.95,5/5/2016,1277.3,1325.95,,
5/4/2016,446.72,-0.00798203,,9/13/2017,"2,498.37",0.00075683436,"3,882.59",-6.20%,169.242279,0.004470886137,1330.2,0.003200123206,,1330.2,5/6/2016,1277.2,1330.2,,
5/5/2016,447.98,0.00281659,,9/14/2017,"2,495.62",-0.00110132385,"3,154.95",-20.75%,168.278717,-0.005709657349,1321.7,-0.006410520087,,1321.7,5/7/2016,,1321.7,,
5/6/2016,459.6,0.02560796,,9/15/2017,"2,500.23",0.00184547743,"3,637.52",14.23%,178.917801,0.06130485358,1331,0.007011752631,,1331,5/8/2016,,1331,,
5/7/2016,458.54,-0.00230902,,9/18/2017,"2,503.87",0.00145486204,"4,065.20",12.63%,186.308578,0.04047783248,1316.45,-0.01099181967,,1316.45,5/9/2016,1282.63,1316.45,,
5/8/2016,458.55,0.00002181,,9/19/2017,"2,506.65",0.00110957955,"3,924.97",-3.51%,186.109909,-0.001066912765,1306.29,-0.00774766147,,1306.29,5/10/2016,1262.48,1306.29,,
5/9/2016,460.48,0.00420009,,9/20/2017,"2,508.24",0.00063414675,"3,905.95",-0.49%,184.609909,-0.008092408946,1311.31,0.003835579274,,1311.31,5/11/2016,1268.46,1311.31,,
5/10/2016,450.89,-0.02104602,,9/21/2017,"2,500.60",-0.00305056572,"3,631.04",-7.30%,179.563507,-0.02771605405,1298.75,-0.009624374115,,1298.75,5/12/2016,1273.8,1298.75,,
5/11/2016,452.73,0.00407251,,9/22/2017,"2,502.22",0.00064758398,"3,630.70",-0.01%,177.81517,-0.009784304774,1295.21,-0.002729419264,,1295.21,5/13/2016,1271,1295.21,,
5/12/2016,454.77,0.00449588,,9/25/2017,"2,496.66",-0.00222452286,"3,926.07",6.40%,169.868118,-0.04572228052,1290.96,-0.003286716516,,1290.96,5/14/2016,,1290.96,,
5/13/2016,455.67,0.00197707,,9/26/2017,"2,496.84",0.00007216421,"3,892.35",-0.86%,170.821777,0.005598413718,1310.4,0.01494630647,,1310.4,5/15/2016,,1310.4,,
5/14/2016,455.67,0.00000000,,9/27/2017,"2,507.04",0.00407682233,"4,200.67",7.62%,174.566803,0.02168672037,1292.86,-0.01347561552,,1292.86,5/16/2016,1278.18,1292.86,,
5/15/2016,457.57,0.00416102,,9/28/2017,"2,510.06",0.00120389082,"4,174.73",-0.62%,174.517151,-0.0002844702529,1281.46,-0.008856765686,,1281.46,5/17/2016,1275.3,1281.46,,
5/16/2016,454.16,-0.00748032,,9/29/2017,"2,519.36",0.00369826274,"4,163.07",-0.28%,177.5867,0.01743591702,1285.41,0.003077680691,,1285.41,5/18/2016,1273.83,1285.41,,
5/17/2016,453.78,-0.00083706,,10/2/2017,"2,529.12",0.00386651892,"4,409.32",0.13%,177.81517,0.001285699659,1275.2,-0.00797470455,,1275.2,5/19/2016,1256.91,1275.2,,
5/18/2016,454.62,0.00184941,,10/3/2017,"2,534.58",0.00215651121,"4,317.48",-2.10%,178.182724,0.002064923062,1269.25,-0.004676854208,,1269.25,5/20/2016,1252.86,1269.25,,
5/19/2016,438.71,-0.03562330,,10/4/2017,"2,537.74",0.00124594362,"4,229.36",-2.06%,179.672775,0.008327716721,1273.8,0.00357838411,,1273.8,5/21/2016,,1273.8,,
5/20/2016,442.68,0.00900856,,10/5/2017,"2,552.07",0.00563090398,"4,328.41",2.31%,179.573456,-0.0005529299626,1275.65,0.001451293671,,1275.65,5/22/2016,,1275.65,,
5/21/2016,443.19,0.00115141,,10/6/2017,"2,549.33",-0.00107421107,"4,370.81",0.97%,180.09993,0.002927513664,1266.64,-0.007088127415,,1266.64,5/23/2016,1250.46,1266.64,,
5/22/2016,439.32,-0.00877050,,10/9/2017,"2,544.73",-0.00180606400,"4,772.02",3.44%,184.162872,0.02230867648,1282.16,0.01217843049,,1282.16,5/24/2016,1244.38,1282.16,,
5/23/2016,444.15,0.01093427,,10/10/2017,"2,550.64",0.00231971998,"4,781.99",0.21%,187.679443,0.0189148771,1286.47,0.003355877682,,1286.47,5/25/2016,1224.16,1286.47,,
5/24/2016,445.98,0.00411176,,10/11/2017,"2,555.24",0.00180188267,"4,826.48",0.93%,189.676117,0.01058255314,1287.7,0.0009556479126,,1287.7,5/26/2016,1227.3,1287.7,,
5/25/2016,449.6,0.00808419,,10/12/2017,"2,550.93",-0.00168817689,"5,446.91",12.09%,189.765503,0.0004711449506,1293.91,0.004810960585,,1293.91,5/27/2016,1218.06,1293.91,,
5/26/2016,453.38,0.00837233,,10/13/2017,"2,553.17",0.00087772191,"5,647.21",3.61%,193.301956,0.01846438997,1294.16,0.0001931941569,,1294.16,5/28/2016,,1294.16,,
5/27/2016,473.46,0.04333681,,10/16/2017,"2,557.64",0.00174922265,"5,725.59",0.83%,196.619873,0.01701878087,1302.39,0.006339202065,,1302.39,5/29/2016,,1302.39,,
5/28/2016,530.04,0.11288504,,10/17/2017,"2,559.36",0.00067235258,"5,605.51",-2.12%,196.441055,-0.0009098742693,1293.33,-0.00698075046,,1293.33,5/30/2016,1202.65,1293.33,,
5/29/2016,526.23,-0.00721410,,10/18/2017,"2,561.26",0.00074205977,"5,590.69",-0.26%,196.272156,-0.0008601646478,1284.9,-0.006539393337,,1284.9,5/31/2016,1209.1,1284.9,,
5/30/2016,533.86,0.01439525,,10/19/2017,"2,562.10",0.00032794416,"5,708.52",2.09%,196.490723,0.001112971893,1283.01,-0.001472014472,,1283.01,6/1/2016,1215.1,1283.01,,
5/31/2016,531.39,-0.00463742,,10/20/2017,"2,575.21",0.00510379608,"6,011.45",5.17%,195.59668,-0.004560434957,1287.88,0.003788575805,,1287.88,6/2/2016,1211.4,1287.88,,
6/1/2016,536.92,0.01035289,,10/23/2017,"2,564.98",-0.00398039552,"5,930.32",-1.31%,195.318542,-0.001423009549,1274.37,-0.01054551679,,1274.37,6/3/2016,1207.8,1274.37,,
6/2/2016,537.97,0.00195369,,10/24/2017,"2,569.13",0.00161660113,"5,526.64",-7.05%,197.364899,0.01042252008,1280.2,0.004564376879,,1280.2,6/4/2016,,1280.2,,
6/3/2016,569.19,0.05641150,,10/25/2017,"2,557.15",-0.00467395589,"5,750.80",3.98%,192.378128,-0.02559144264,1274.18,-0.004713481272,,1274.18,6/5/2016,,1274.18,,
6/4/2016,572.73,0.00620010,,10/26/2017,"2,560.40",0.00127013925,"5,904.83",2.64%,194.394699,0.0104277712,1279.5,0.004166542164,,1279.5,6/6/2016,,1279.5,,
6/5/2016,574.98,0.00392086,,10/27/2017,"2,581.07",0.00804060997,"5,780.90",-2.12%,200.523849,0.03104256417,1265.59,-0.01093096001,,1265.59,6/7/2016,1240.86,1265.59,,
6/6/2016,585.54,0.01819924,,10/30/2017,"2,572.83",-0.00319757729,"6,130.53",-0.38%,202.490753,0.009761034003,1270.19,0.00362807897,,1270.19,6/8/2016,1248.36,1270.19,,
6/7/2016,576.6,-0.01538571,,10/31/2017,"2,575.26",0.00094401308,"6,468.40",5.36%,205.441071,0.01446501238,1274.7,0.003544361227,,1274.7,6/9/2016,1259.4,1274.7,,
6/8/2016,581.65,0.00872011,,11/1/2017,"2,579.36",0.00159084385,"6,767.31",4.52%,205.828506,0.001884093238,1273.21,-0.001169586186,,1273.21,6/10/2016,1264.71,1273.21,,
6/9/2016,574.63,-0.01214254,,11/2/2017,"2,579.85",0.00018994807,"7,078.50",4.50%,204.576859,-0.006099583423,1277.96,0.00372378594,,1277.96,6/11/2016,,1277.96,,
6/10/2016,577.47,0.00493014,,11/3/2017,"2,587.84",0.00309228924,"7,207.76",1.81%,207.30864,0.0132649538,1275.31,-0.002075770249,,1275.31,6/12/2016,,1275.31,,
6/11/2016,606.73,0.04942739,,11/6/2017,"2,591.13",0.00127044391,"7,022.76",-5.33%,208.242432,0.004494242151,1269.19,-0.004810384595,,1269.19,6/13/2016,1280.16,1269.19,,
6/12/2016,672.78,0.10333450,,11/7/2017,"2,590.64",-0.00018912071,"7,144.38",1.72%,210.626511,0.01138353552,1279.16,0.007824710788,,1279.16,6/14/2016,1278.5,1279.16,,
6/13/2016,704.38,0.04589960,,11/8/2017,"2,594.38",0.00144261384,"7,459.69",4.32%,207.775543,-0.01362809813,1276.58,-0.002018985403,,1276.58,6/15/2016,1281.75,1276.58,,
6/14/2016,685.56,-0.02708196,,11/9/2017,"2,584.62",-0.00376898148,"7,143.58",-4.33%,203.960953,-0.01852980818,1281.8,0.004080712985,,1281.8,6/16/2016,1308.6,1281.8,,
6/15/2016,694.47,0.01291294,,11/10/2017,"2,582.30",-0.00089804684,"6,618.14",-7.64%,214.709335,0.05135661455,1284.01,0.001722653311,,1284.01,6/17/2016,1280.46,1284.01,,
6/16/2016,766.31,0.09843782,,11/13/2017,"2,584.84",0.00098315089,"6,559.49",9.75%,211.22258,-0.01637272422,1274.77,-0.007222223219,,1274.77,6/18/2016,,1274.77,,
6/17/2016,748.91,-0.02296797,,11/14/2017,"2,578.87",-0.00231228068,"6,635.75",1.16%,212.762329,0.007263257425,1275.11,0.0002666792179,,1275.11,6/19/2016,,1275.11,,
6/18/2016,756.23,0.00972675,,11/15/2017,"2,564.62",-0.00554099874,"7,315.54",9.75%,208.590088,-0.01980469176,1284.35,0.007220304394,,1284.35,6/20/2016,1284.76,1284.35,,
6/19/2016,763.78,0.00993423,,11/16/2017,"2,585.64",0.00816265302,"7,871.69",7.33%,210.20932,0.007732771526,1276.61,-0.006044626676,,1276.61,6/21/2016,1287.9,1276.61,,
6/20/2016,737.23,-0.03537987,,11/17/2017,"2,578.85",-0.00262941701,"7,708.99",-2.09%,209.960953,-0.001182220851,1280.73,0.003222100749,,1280.73,6/22/2016,1265.26,1280.73,,
6/21/2016,666.65,-0.10063475,,11/20/2017,"2,582.14",0.00127486992,"8,200.64",2.02%,212.662964,0.01278700853,1290.6,0.007676998654,,1290.6,6/23/2016,1265.9,1290.6,,
6/22/2016,596.12,-0.11182318,,11/21/2017,"2,599.03",0.00651983860,"8,071.26",-1.59%,214.619934,0.009160131112,1277.66,-0.01007694665,,1277.66,6/24/2016,1336.2,1277.66,,
6/23/2016,623.98,0.04567633,,11/22/2017,"2,597.08",-0.00075054264,"8,253.55",2.23%,213.655685,-0.004502944303,1282.79,0.004007113487,,1282.79,6/25/2016,,1282.79,,
6/24/2016,665.3,0.06411975,,11/24/2017,"2,602.42",0.00205398437,"8,253.69",2.64%,215.673645,0.009400591666,1289.98,0.005589321018,,1289.98,6/26/2016,,1289.98,,
6/25/2016,665.12,-0.00027059,,11/27/2017,"2,601.42",-0.00038433159,"9,818.35",5.10%,212.870377,-0.01308294056,1289.34,-0.000496254837,,1289.34,6/27/2016,1329.95,1289.34,,
6/26/2016,629.37,-0.05524816,,11/28/2017,"2,627.04",0.00980033212,"10,058.80",2.42%,209.460724,-0.01614717493,1292.71,0.002610330484,,1292.71,6/28/2016,1321.4,1292.71,,
6/27/2016,655.28,0.04034331,,11/29/2017,"2,626.07",-0.00036929400,"9,888.61",-1.71%,195.255432,-0.07022763777,1293.47,0.0005877394627,,1293.47,6/29/2016,1317.4,1293.47,,
6/28/2016,647,-0.01271633,,11/30/2017,"2,647.58",0.00815758675,"10,233.60",3.43%,199.52002,0.0216059731,1282.14,-0.008797972583,,1282.14,6/30/2016,1314.66,1282.14,,
6/29/2016,639.89,-0.01105001,,12/1/2017,"2,642.22",-0.00202658278,"10,975.60",7.00%,196.507965,-0.01521161733,1274.11,-0.006282661252,,1274.11,7/1/2016,1331.2,1274.11,,
6/30/2016,673.34,0.05095412,,12/4/2017,"2,639.44",-0.00105271082,"11,657.20",2.91%,185.553284,-0.05736087876,1272.97,-0.000895142733,,1272.97,7/2/2016,,1272.97,,
7/1/2016,676.3,0.00438636,,12/5/2017,"2,629.57",-0.00374639051,"11,916.70",2.20%,186.626892,0.005769307702,1274.06,0.0008558988834,,1274.06,7/3/2016,,1274.06,,
7/2/2016,703.7,0.03971536,,12/6/2017,"2,629.27",-0.00011411186,"14,291.50",18.17%,188.137878,0.00806369386,1266.06,-0.006298935838,,1266.06,7/4/2016,1349.51,1266.06,,
7/3/2016,658.66,-0.06614466,,12/7/2017,"2,636.98",0.00292806665,"17,899.70",22.51%,190.8517,0.01432159903,1261.14,-0.003893642146,,1261.14,7/5/2016,1347.81,1261.14,,
7/4/2016,683.66,0.03725325,,12/8/2017,"2,651.50",0.00549120221,"16,569.40",-7.72%,190.354645,-0.002607801723,1246.91,-0.01134758294,,1246.91,7/6/2016,1366.6,1246.91,,
7/5/2016,670.63,-0.01924315,,12/11/2017,"2,659.99",0.00319684203,"16,936.80",9.15%,193.505875,0.01641898882,1247.1,0.000152365067,,1247.1,7/7/2016,1364.56,1247.1,,
7/6/2016,677.33,0.00994103,,12/12/2017,"2,664.11",0.00154772365,"17,415.40",2.79%,189.708511,-0.01981913225,1242.81,-0.003445911093,,1242.81,7/8/2016,1355.61,1242.81,,
7/7/2016,640.56,-0.05581580,,12/13/2017,"2,662.85",-0.00047306868,"16,408.20",-5.96%,185.076157,-0.02472134168,1241.57,-0.0009982370676,,1241.57,7/9/2016,,1241.57,,
7/8/2016,666.52,0.03972735,,12/14/2017,"2,652.01",-0.00407916777,"16,564.00",0.95%,185.36441,0.001556271553,1256.11,0.01164293605,,1256.11,7/10/2016,,1256.11,,
7/9/2016,650.96,-0.02362195,,12/15/2017,"2,675.81",0.00893431347,"17,706.90",6.67%,190.424255,0.02693083257,1254.59,-0.001210817848,,1254.59,7/11/2016,1366,1254.59,,
7/10/2016,649.36,-0.00246093,,12/18/2017,"2,690.16",0.00534847839,"19,114.20",-0.14%,196.726654,0.03256071811,1254.54,-0.00003985445155,,1254.54,7/12/2016,1353.2,1254.54,,
7/11/2016,647.66,-0.00262140,,12/19/2017,"2,681.47",-0.00323549789,"17,776.70",-7.25%,194.94725,-0.009086212913,1262.07,0.005984258563,,1262.07,7/13/2016,1338.9,1262.07,,
7/12/2016,664.55,0.02574425,,12/20/2017,"2,679.25",-0.00082823618,"16,624.60",-6.70%,195.633163,0.003512279071,1261.7,-0.0002932121411,,1261.7,7/14/2016,1342.2,1261.7,,
7/13/2016,654.47,-0.01528437,,12/21/2017,"2,684.57",0.00198368688,"15,802.90",-5.07%,194.728546,-0.004634771283,1265.1,0.002691152487,,1265.1,7/15/2016,1330.46,1265.1,,
7/14/2016,658.08,0.00550076,,12/22/2017,"2,683.34",-0.00045827146,"13,831.80",-13.32%,194.112244,-0.003169947865,1265.5,0.0003161305646,,1265.5,7/16/2016,,1265.5,,
7/15/2016,663.26,0.00784057,,12/26/2017,"2,680.50",-0.00105897574,"16,099.80",13.79%,196.269379,0.01105152921,1276.31,0.008505801121,,1276.31,7/17/2016,,1276.31,,
7/16/2016,660.77,-0.00376125,,12/27/2017,"2,682.62",0.00079062824,"15,838.50",-1.64%,196.000977,-0.001368454372,1283.08,0.005290335423,,1283.08,7/18/2016,1328.73,1283.08,,
7/17/2016,679.46,0.02789254,,12/28/2017,"2,687.54",0.00183231905,"14,606.50",-8.10%,196.229614,0.001165829648,1290.48,0.00575080464,,1290.48,7/19/2016,1329.31,1290.48,,
7/18/2016,673.11,-0.00938960,,12/29/2017,"2,673.61",-0.00519663243,"14,656.20",0.34%,192.352753,-0.01995453201,1293.5,0.002337480457,,1293.5,7/20/2016,1328.4,1293.5,,
7/19/2016,672.86,-0.00037148,,1/2/2018,"2,695.81",0.00826907853,"14,982.10",9.26%,198.16806,0.02978451701,1307.73,0.01094108706,,1307.73,7/21/2016,1318.31,1307.73,,
7/20/2016,665.68,-0.01072821,,1/3/2018,"2,713.06",0.00637843324,"15,201.00",1.45%,211.210266,0.06373870005,1317.81,0.007678458165,,1317.81,7/22/2016,1328.81,1317.81,,
7/21/2016,665.01,-0.00100700,,1/4/2018,"2,723.99",0.00402054262,"15,599.20",2.59%,212.323624,0.005257480409,1310.5,-0.005562524092,,1310.5,7/23/2016,,1310.5,,
7/22/2016,650.62,-0.02187632,,1/5/2018,"2,743.15",0.00700914585,"17,429.50",11.09%,214.122879,0.008438412152,1320.38,0.007510830176,,1320.38,7/24/2016,,1320.38,,
7/23/2016,655.56,0.00756408,,1/8/2018,"2,747.71",0.00166096392,"15,170.10",-8.27%,220.683762,0.0301806844,1318.36,-0.00153103405,,1318.36,7/25/2016,1319.06,1318.36,,
7/24/2016,661.28,0.00868752,,1/9/2018,"2,751.29",0.00130208347,"14,595.40",-3.86%,220.624115,-0.0002703192192,1318.08,-0.0002124076414,,1318.08,7/26/2016,1317.91,1318.08,,
7/25/2016,654.1,-0.01091711,,1/10/2018,"2,748.23",-0.00111284596,"14,973.30",2.56%,222.35379,0.007809345662,1311.5,-0.005004611941,,1311.5,7/27/2016,1315.6,1311.5,,
7/26/2016,651.78,-0.00355316,,1/11/2018,"2,767.56",0.00700902609,"13,405.80",-11.06%,222.75145,0.001786813859,1317.46,0.004534120116,,1317.46,7/28/2016,1338.3,1317.46,,
7/27/2016,654.35,0.00393529,,1/12/2018,"2,786.24",0.00672692617,"13,980.60",4.20%,221.657928,-0.004921247215,1326.96,0.007184971274,,1326.96,7/29/2016,1338.13,1326.96,,
7/28/2016,655.03,0.00103866,,1/16/2018,"2,776.42",-0.00353071313,"11,490.50",-18.46%,218.804993,-0.01295443844,1338.7,0.008808382094,,1338.7,7/30/2016,,1338.7,,
7/29/2016,656.99,0.00298776,,1/17/2018,"2,802.56",0.00937100631,"11,188.60",-2.66%,223.387634,0.02072764126,1341.14,0.001821004742,,1341.14,7/31/2016,,1341.14,,
7/30/2016,655.05,-0.00295723,,1/18/2018,"2,798.03",-0.00161769775,"11,474.90",2.53%,223.109283,-0.001246821761,1325.76,-0.01153411865,,1325.76,8/1/2016,1346.25,1325.76,,
7/31/2016,624.68,-0.04747205,,1/19/2018,"2,810.30",0.00437564815,"11,607.40",1.15%,228.745667,0.02494905218,1334.72,0.00673565212,,1334.72,8/2/2016,1355.3,1334.72,,
8/1/2016,606.27,-0.02991409,,1/22/2018,"2,832.97",0.00803436443,"10,931.40",-5.94%,232.304459,0.0154380727,1331.96,-0.002069990389,,1331.96,8/3/2016,1360.96,1331.96,,
8/2/2016,547.47,-0.10201777,,1/23/2018,"2,839.13",0.00217200493,"10,868.40",-0.58%,237.4935,0.02209142008,1334.55,0.001942614739,,1334.55,8/4/2016,1354.36,1334.55,,
8/3/2016,566.35,0.03390460,,1/24/2018,"2,837.54",-0.00056013264,"11,359.40",4.42%,234.401947,-0.0131028907,1344.51,0.007435478032,,1344.51,8/5/2016,1359.85,1344.51,,
8/4/2016,578.29,0.02086321,,1/25/2018,"2,839.25",0.00060243942,"11,259.40",-0.88%,234.948669,0.002329696515,1362.24,0.01310076925,,1362.24,8/6/2016,,1362.24,,
8/5/2016,575.04,-0.00563587,,1/26/2018,"2,872.87",0.01177163804,"11,171.40",-0.78%,241.887314,0.02910491258,1352.71,-0.00702041595,,1352.71,8/7/2016,,1352.71,,
8/6/2016,587.78,0.02191312,,1/29/2018,"2,853.53",-0.00675473632,"11,296.40",-4.25%,245.386444,0.01436231724,1348.45,-0.003154203033,,1348.45,8/8/2016,1333.37,1348.45,,
8/7/2016,592.69,0.00831877,,1/30/2018,"2,822.43",-0.01095864257,"10,106.30",-11.13%,241.280884,-0.01687254172,1338.45,-0.007443556643,,1338.45,8/9/2016,1332.26,1338.45,,
8/8/2016,591.05,-0.00277088,,1/31/2018,"2,823.81",0.00048886588,"10,221.10",1.13%,244.342651,0.01260979895,1341.63,0.002373064604,,1341.63,8/10/2016,1350.6,1341.63,,
8/9/2016,587.8,-0.00551386,,2/1/2018,"2,821.98",-0.00064829866,"9,170.54",-10.85%,239.074081,-0.02179808131,1343.37,0.001296089567,,1343.37,8/11/2016,1343.21,1343.37,,
8/10/2016,592.1,0.00728879,,2/2/2018,"2,762.13",-0.02143668028,"8,830.75",-3.78%,232.135468,-0.0294523512,1346.45,0.002290117068,,1346.45,8/12/2016,1335.96,1346.45,,
8/11/2016,589.12,-0.00504564,,2/5/2018,"2,648.94",-0.04184254116,"6,955.27",-17.40%,212.432968,-0.08869462115,1332.48,-0.01042963171,,1332.48,8/13/2016,,1332.48,,
8/12/2016,587.56,-0.00265153,,2/6/2018,"2,695.14",0.01729057366,"7,754.00",10.87%,224.242538,0.05410173113,1342.24,0.007297992551,,1342.24,8/14/2016,,1342.24,,
