Date,GSPC_adj_price,GSPC_log_ret,BTC_adj_price,BTC_log_ret,NVDA_adj_price,NVDA_log_ret,Gold_adj_price,Gold_log_ret,US_inflation_rate,3_month_LIBOR,VIX,Column,
9/16/15,"1,995.31",0.008667741,229.09,-0.00526787,22.570419,0.006950242,1105.2,0.001303781,0.0157,0.003396,21.35,-2,
9/17/15,"1,990.20",-0.002564345,229.81,0.00313794,22.775604,0.009049808,1116.41,0.010091866,0.0158,0.003451,21.14,2,
9/18/15,"1,958.03",-0.016296231,232.98,0.01369973,22.75606,-0.00085848,1132.6,0.014397695,0.0155,0.003192,22.28,2,
9/21/15,"1,966.97",0.004555392,227.09,-0.0256062,22.990564,0.010252387,1134.22,0.001429315,0.0154,0.00326,20.14,-2,
9/22/15,"1,942.74",-0.01239493,230.62,0.01542492,22.365236,-0.027576082,1130.6,-0.003196725,0.0151,0.003265,22.44,2,
9/23/15,"1,938.76",-0.002050744,230.28,-0.00147537,22.472715,0.004794118,1123.06,-0.006691363,0.0152,0.003255,22.13,-1,
9/24/15,"1,932.24",-0.003368652,234.53,0.01828755,22.902626,0.01894967,1131.26,0.007274953,0.0149,0.003264,23.47,2,
9/25/15,"1,931.34",-0.000465902,235.14,0.00259757,23.068726,0.007226271,1146.11,0.013041544,0.0146,0.003261,23.62,2,
9/28/15,"1,881.77",-0.026001211,239.14,0.01686807,22.765835,-0.0132169,1137.255,-0.007756136,0.0139,0.003266,27.63,2,
9/29/15,"1,884.09",0.001232094,236.69,-0.01029789,23.166433,0.01744343,1128.4,-0.007816764,0.0139,0.003255,26.83,-2,
9/30/15,"1,920.03",0.018895898,236.06,-0.00266526,24.084888,0.038880212,1122.4,-0.00533145,0.0141,0.00325,24.5,-2,
10/1/15,"1,923.82",0.001971939,237.55,0.00629212,23.615894,-0.01966463,1110.8,-0.010388773,0.0146,0.00324,22.55,2,
10/2/15,"1,951.36",0.014213793,237.29,-0.00109511,24.231447,0.025731293,1108.86,-0.001748016,0.0148,0.003271,20.94,-1,
10/5/15,"1,987.05",0.018124594,240.38,0.01293798,24.837236,0.024692726,1133.15,0.021668905,0.0151,0.003232,19.54,2,
10/6/15,"1,979.92",-0.003594689,246.06,0.0233544,25.159666,0.012898178,1134,0.00074984,0.0152,0.00318,19.4,2,
10/7/15,"1,995.83",0.00800352,242.97,-0.01263743,25.423479,0.01043096,1147.1,0.011485813,0.0155,0.003186,18.4,-2,
10/8/15,"2,013.43",0.00877978,242.3,-0.00276135,25.570038,0.005748158,1141.25,-0.005112865,0.0158,0.003196,17.42,-2,
10/9/15,"2,014.89",0.000724849,243.93,0.00670467,25.47233,-0.00382851,1148.8,0.006593766,0.0154,0.003206,17.08,2,
10/12/15,"2,017.46",0.001274664,245.31,0.00564142,25.745914,0.01068317,1161.17,0.010710198,0.0153,0.0032075,16.17,2,
10/13/15,"2,003.69",-0.006848824,249.51,0.01697628,25.794767,0.001895707,1158.51,-0.002293421,0.0152,0.003205,17.67,2,
10/14/15,"1,994.24",-0.004727431,251.99,0.00989041,26.732761,0.035718175,1170.2,0.010039978,0.0149,0.0031705,18.03,2,
10/15/15,"2,023.86",0.014743551,254.32,0.00920391,26.801157,0.002555241,1180.6,0.008848109,0.015,0.0031515,16.05,2,
10/16/15,"2,033.11",0.004560061,262.87,0.0330663,27.221298,0.015554623,1178.06,-0.002153766,0.0148,0.0031715,15.05,2,
10/19/15,"2,033.66",0.000270509,263.44,0.00216602,27.172443,-0.001796347,1172.3,-0.004901387,0.0145,0.0031665,14.98,2,
10/20/15,"2,030.77",-0.001422101,269.46,0.02259432,27.133356,-0.001439515,1169.99,-0.001972429,0.0148,0.003204,15.75,2,
10/21/15,"2,018.94",-0.005842449,266.27,-0.01190912,26.781612,-0.013048287,1173.86,0.003302262,0.0145,0.003164,16.7,-2,
10/22/15,"2,052.51",0.016490847,274.02,0.02869026,27.748919,0.035481352,1163.5,-0.00886476,0.0147,0.003199,14.45,2,
10/23/15,"2,075.15",0.010969954,276.5,0.00900972,27.934561,0.006667783,1169.41,0.005066644,0.0151,0.003229,14.46,2,
10/26/15,"2,071.18",-0.001914933,285.3,0.03133044,27.807539,-0.004557497,1160.81,-0.007381311,0.0148,0.0032315,15.29,2,
10/27/15,"2,065.89",-0.002557386,293.79,0.02932397,27.788,-0.000702898,1161.48,0.000577017,0.0148,0.003239,15.43,2,
10/28/15,"2,090.35",0.011770488,304.62,0.03619987,28.012726,0.008054634,1166.61,0.004407053,0.0147,0.003219,14.33,2,
10/29/15,"2,089.41",-0.000449876,313.86,0.02988193,27.045422,-0.035141158,1157.06,-0.008219802,0.0152,0.003289,14.61,2,
10/30/15,"2,079.36",-0.004821482,328.02,0.04412756,27.719603,0.024622104,1145.05,-0.010434001,0.0153,0.003341,15.07,2,
11/2/15,"2,104.05",0.011803877,361.19,0.09632955,28.042044,0.011565103,1138.16,-0.006035381,0.0155,0.003341,14.15,2,
11/3/15,"2,109.79",0.002724353,403.42,0.11057407,27.846622,-0.006993289,1133.55,-0.004058622,0.0158,0.003336,14.54,2,
11/4/15,"2,102.31",-0.003551667,411.56,0.01997661,27.387402,-0.01662854,1118.06,-0.013759261,0.0157,0.003366,15.51,2,
11/5/15,"2,099.93",-0.00113279,386.35,-0.06321112,27.074736,-0.011482085,1106.2,-0.010664322,0.0155,0.003439,15.05,-2,
11/6/15,"2,099.20",-0.000347682,374.47,-0.031232,30.826704,0.129780285,1105.8,-0.000361664,0.0159,0.003414,14.33,-2,
11/9/15,"2,078.58",-0.009871291,380.26,0.01534354,30.689911,-0.004447359,1090,-0.014391359,0.016,0.003556,16.52,2,
11/10/15,"2,081.72",0.001509455,336.82,-0.12130657,30.103666,-0.01928701,1089.2,-0.000734214,0.0155,0.003561,15.29,-2,
11/11/15,"2,075.00",-0.003233307,311.08,-0.07949855,29.810547,-0.009784701,1088.95,-0.000229553,0.01545,0.003591,16.06,-2,
11/12/15,"2,045.97",-0.014089163,338.15,0.08343947,29.703064,-0.003612052,1084.6,-0.004002674,0.0154,0.003616,18.37,2,
11/13/15,"2,023.04",-0.011270641,336.75,-0.00414877,29.116816,-0.019934329,1080.96,-0.00336172,0.0152,0.003636,20.08,-2,
11/16/15,"2,053.19",0.014793303,330.75,-0.01797801,29.703064,0.019934329,1091.12,0.009355156,0.0151,0.003641,18.16,-2,
11/17/15,"2,050.44",-0.001340277,335.09,0.01303635,29.703064,0,1088.87,-0.00206423,0.0153,0.003671,18.84,2,
11/18/15,"2,083.58",0.01603323,334.59,-0.00149325,30.43375,0.024301985,1068.02,-0.019333994,0.0156,0.003696,16.85,-1,
11/19/15,"2,081.24",-0.00112374,326.15,-0.0255485,30.522018,0.002896135,1073.96,0.005546284,0.0156,0.003776,16.99,-2,
11/20/15,"2,089.17",0.003802955,322.02,-0.01274374,30.786831,0.008638709,1080.7,0.006256228,0.016,0.003821,15.47,-2,
11/23/15,"2,086.59",-0.001235624,323.05,0.00319345,30.325865,-0.015086055,1071.56,-0.008493449,0.0161,0.003932,15.62,2,
11/24/15,"2,089.14",0.00122125,320.05,-0.00932988,30.571062,0.008052897,1070.56,-0.000933655,0.0162,0.004023,15.93,-2,
11/25/15,"2,088.87",-0.000129141,328.21,0.02517641,30.531828,-0.001284195,1075.06,0.004194598,0.0161,0.004067,15.19,2,
11/27/15,"2,090.11",0.000593441,358.04,0.08699106,30.786831,0.008317353,1068.32,-0.006289153,0.016,0.004142,15.12,2,
11/30/15,"2,080.41",-0.0046518,377.32,0.05244892,31.110491,0.01045806,1053.6,-0.01387445,0.0159,0.004162,16.13,2,
12/1/15,"2,102.63",0.010623939,362.49,-0.04009675,32.120697,0.031955495,1070.31,0.015735455,0.0157,0.004222,14.67,-2,
12/2/15,"2,079.51",-0.011056593,359.19,-0.00914539,31.875505,-0.007662742,1066,-0.004035,0.0156,0.00436,15.91,-2,
12/3/15,"2,049.62",-0.014477827,361.05,0.00516496,31.806843,-0.002156391,1049.9,-0.015218404,0.0161,0.00452,18.11,2,
12/4/15,"2,091.69",0.020317856,363.18,0.00588213,33.101486,0.03989672,1060.2,0.009762648,0.016,0.00462,14.81,2,
12/7/15,"2,077.07",-0.007014044,395.54,0.08535334,32.473782,-0.01914512,1082.61,0.020917223,0.0156,0.00477,15.84,2,
12/8/15,"2,063.59",-0.006511052,415.56,0.04937509,32.915131,0.013499405,1069.76,-0.011940468,0.0156,0.004865,17.6,2,
12/9/15,"2,047.62",-0.007769086,417.56,0.00480124,32.081474,-0.025653731,1073.41,0.003406173,0.0153,0.00492,19.61,2,
12/10/15,"2,052.23",0.002248856,415.48,-0.00499377,32.346279,0.008220262,1071,-0.002247705,0.0151,0.00502,19.34,-2,
12/11/15,"2,012.37",-0.019613868,451.94,0.08411495,31.865698,-0.014968858,1067.46,-0.003310797,0.0146,0.00512,24.39,2,
12/14/15,"2,021.94",0.004744288,444.18,-0.01731954,31.944155,0.002459089,1072.16,0.004393311,0.0145,0.0051775,22.73,-2,
12/15/15,"2,043.41",0.01056258,465.32,0.04649546,32.336475,0.012206628,1060.8,-0.010651965,0.0148,0.0052575,20.95,2,
12/16/15,"2,073.07",0.014410636,454.93,-0.02258178,32.532623,0.00604752,1061.4,0.000565451,0.0146,0.005325,17.86,-2,
12/17/15,"2,041.89",-0.015154776,456.08,0.00252467,32.042236,-0.015188463,1067.81,0.006021031,0.0147,0.005695,18.94,2,
12/18/15,"2,005.55",-0.017957495,463.62,0.01639702,31.522421,-0.016355837,1052.92,-0.014042565,0.0146,0.005855,20.7,2,
12/21/15,"2,021.15",0.007748306,438.64,-0.05538622,32.267822,0.02337144,1068.6,0.014782124,0.0145,0.005931,18.7,-2,
12/22/15,"2,038.97",0.008778096,436.57,-0.0047303,32.297241,0.000911298,1075.2,0.00615731,0.0146,0.0059435,16.6,-2,
12/23/15,"2,064.29",0.012341596,442.4,0.01326572,32.424744,0.003940026,1071.1,-0.003820533,0.0151,0.006031,15.57,2,
12/24/15,"2,060.99",-0.001599915,454.98,0.02803901,32.532623,0.003321536,1070.15,-0.000887332,0.0152,0.006031,15.74,2,
12/28/15,"2,056.50",-0.002180936,422.28,-0.07458486,32.503204,-0.000904701,1069.775,-0.00035048,0.015,0.006049,16.91,-2,
12/29/15,"2,078.36",0.010573664,432.98,0.02502294,33.032829,0.016163216,1069.4,-0.000350602,0.0153,0.006067,16.08,2,
12/30/15,"2,063.36",-0.007243399,426.62,-0.01479785,32.748409,-0.008647504,1066.6,-0.002621724,0.0154,0.006122,17.29,-2,
12/31/15,"2,043.94",-0.009456485,430.57,0.00921623,32.32666,-0.012962104,1058.35,-0.007764928,0.0154,0.006127,18.21,2,
1/4/16,"2,012.66",-0.015422042,433.09,0.00583565,31.748003,-0.018062451,1068.46,0.009507268,0.0155,0.006117,20.7,2,
1/5/16,"2,016.71",0.002010204,431.96,-0.00261257,32.258003,0.015936342,1074.19,0.00534853,0.0156,0.006171,19.34,-2,
1/6/16,"1,990.26",-0.013202163,429.11,-0.0066197,30.924141,-0.042229027,1080.35,0.005718174,0.0153,0.006201,20.59,-2,
1/7/16,"1,943.09",-0.023985817,458.05,0.06526505,29.698162,-0.040451983,1098.5,0.01666055,0.015,0.0061685,24.99,2,
1/8/16,"1,922.03",-0.010897538,453.23,-0.01057863,29.060652,-0.021700064,1105.3,0.006171178,0.0148,0.006211,27.01,-2,
1/11/16,"1,923.67",0.000852908,448.43,-0.01064713,29.109692,0.001686083,1102.9,-0.002173717,0.0145,0.006221,24.3,-2,
1/12/16,"1,938.68",0.007772514,435.69,-0.02882161,29.600084,0.016706022,1094.65,-0.007508397,0.0143,0.006236,22.47,-2,
1/13/16,"1,890.28",-0.025282375,432.37,-0.00764928,28.697762,-0.030958059,1082.65,-0.011022938,0.0143,0.00622,25.22,-2,
1/14/16,"1,921.84",0.016558061,430.31,-0.00477582,28.119097,-0.020370187,1090.76,0.007462962,0.0143,0.006211,23.95,-2,
1/15/16,"1,880.33",-0.021835773,364.33,-0.16644583,26.589075,-0.055948537,1080.1,-0.009821072,0.0136,0.006196,27.02,-2,
1/19/16,"1,881.33",0.00053168,380.15,0.04250586,26.804844,0.0080822,1088.74,0.007967435,0.0138,0.006243,26.05,2,
1/20/16,"1,859.33",-0.011762766,420.23,0.10023627,26.951963,0.005473516,1091.3,0.002348582,0.0132,0.006213,27.59,2,
1/21/16,"1,868.99",0.005181989,410.26,-0.02401108,27.265814,0.01157755,1100,0.007940534,0.0128,0.006186,26.69,-2,
1/22/16,"1,906.90",0.020080727,382.49,-0.0700886,27.903328,0.023112282,1097.31,-0.00244845,0.0135,0.006191,22.34,-2,
1/25/16,"1,877.08",-0.015761545,391.73,0.02387032,27.873903,-0.00105509,1100.6,0.002993755,0.0134,0.006213,24.15,2,
1/26/16,"1,903.63",0.014045238,392.15,0.00107159,28.148525,0.009804081,1109.05,0.007648307,0.0136,0.006211,22.5,1,
1/27/16,"1,882.95",-0.010922922,394.97,0.00716539,27.815054,-0.01191757,1117.5,0.007590254,0.014,0.006181,23.11,2,
1/28/16,"1,893.36",0.005513351,380.29,-0.03787569,27.511011,-0.01099106,1121.35,0.003439269,0.0142,0.006156,22.42,-2,
1/29/16,"1,940.24",0.024458651,379.47,-0.00215858,28.727184,0.043257528,1111.42,-0.00889484,0.0141,0.006126,20.2,-2,
2/1/16,"1,939.38",-0.000443335,373.06,-0.01703628,28.736988,0.000341221,1118.78,0.006600329,0.014,0.006186,19.98,-2,
2/2/16,"1,903.03",-0.018920969,374.45,0.00371902,27.520821,-0.043242228,1124.87,0.005428668,0.0136,0.006192,21.98,2,
2/3/16,"1,912.53",0.00497962,369.95,-0.01209042,27.658129,0.004976836,1124.61,-0.000231165,0.0138,0.006206,21.65,-2,
2/4/16,"1,915.45",0.001525568,389.59,0.05172704,27.667936,0.000354517,1141.7,0.015082071,0.0136,0.006202,21.84,2,
2/5/16,"1,880.05",-0.018654158,386.55,-0.00783368,25.922142,-0.065176691,1152.16,0.009120062,0.0133,0.006197,23.38,-2,
2/8/16,"1,853.44",-0.014255058,373.45,-0.0344771,24.73539,-0.046862495,1167.65,0.01335474,0.0123,0.00621,26,-2,
2/9/16,"1,852.21",-0.00066384,376.03,0.0068848,25.0002,0.010648813,1189.5,0.018539869,0.0121,0.006205,26.54,2,
2/10/16,"1,851.86",-0.000188968,381.65,0.01483503,24.941355,-0.002356556,1188.21,-0.001085078,0.0121,0.006176,26.29,2,
2/11/16,"1,829.08",-0.012377447,379.65,-0.00525418,24.813852,-0.005125224,1214.3,0.021719806,0.0118,0.006172,28.14,-2,
2/12/16,"1,864.78",0.019330015,384.26,0.01206963,25.235586,0.016853096,1242.96,0.023327853,0.0125,0.006182,25.4,2,
2/16/16,"1,895.58",0.016381738,407.49,0.05869699,26.471376,0.047808857,1208.85,-0.027826137,0.0125,0.006182,24.11,2,
2/17/16,"1,926.82",0.016346111,416.32,0.0214378,27.128508,0.024521132,1205,-0.003189928,0.0128,0.006194,22.31,2,
2/18/16,"1,917.83",-0.004676632,422.37,0.01442751,29.462776,0.082542505,1204.7,-0.000248994,0.0124,0.006182,21.64,2,
2/19/16,"1,917.78",-0.000026033,420.79,-0.00374781,29.855083,0.013227474,1227.6,0.01883047,0.0126,0.006182,20.53,-2,
2/22/16,"1,945.50",0.014350731,437.75,0.03951407,30.914333,0.034864817,1221.61,-0.004891383,0.0131,0.006246,19.38,2,
2/23/16,"1,921.27",-0.012532577,420.74,-0.03963291,30.992794,0.002534798,1217.6,-0.003287953,0.0132,0.006291,20.98,-2,
2/24/16,"1,929.80",0.00442996,424.95,0.00995645,31.208565,0.006937851,1227.67,0.008236356,0.0136,0.006346,20.72,2,
2/25/16,"1,951.70",0.011284367,424.54,-0.00096529,31.277225,0.002197621,1236.2,0.006924094,0.0139,0.006356,19.11,-1,
2/26/16,"1,948.05",-0.001871865,432.15,0.01776652,31.07126,-0.006606921,1234.61,-0.001287028,0.0141,0.006351,19.81,2,
2/29/16,"1,932.23",-0.008154131,437.7,0.01276099,30.869469,-0.006515639,1227.95,-0.005409018,0.0142,0.006331,20.55,2,
3/1/16,"1,978.35",0.023588386,435.12,-0.00591189,32.23772,0.043369558,1242.8,0.012020786,0.0148,0.006316,17.7,-2,
3/2/16,"1,986.45",0.00408595,423.99,-0.02591199,32.424755,0.005784979,1227.8,-0.012142949,0.0151,0.0063485,17.09,-2,
3/3/16,"1,993.40",0.003492634,421.65,-0.00553428,32.139286,-0.00884303,1237.8,0.00811166,0.0153,0.006356,16.7,-2,
3/4/16,"1,999.99",0.00330044,410.94,-0.02572837,32.040855,-0.003067338,1267.56,0.023758182,0.0151,0.006335,16.86,-2,
3/7/16,"2,001.76",0.000884623,414.32,0.0081914,31.834135,-0.006472666,1269.23,0.001316625,0.0148,0.006361,17.35,2,
3/8/16,"1,979.26",-0.011303756,413.97,-0.00084511,31.253363,-0.018412155,1270.9,0.001314894,0.0146,0.0063515,18.67,-1,
3/9/16,"1,989.26",0.005039673,414.86,0.00214761,31.233675,-0.000630147,1260.26,-0.008407262,0.0151,0.006346,18.34,2,
3/10/16,"1,989.57",0.000155793,417.13,0.00545681,31.184464,-0.001576818,1251.2,-0.007214958,0.0148,0.0063235,18.05,2,
3/11/16,"2,022.19",0.016262546,421.69,0.01087252,31.716011,0.01690161,1277.2,0.020567091,0.0154,0.0063385,16.5,2,
3/14/16,"2,019.64",-0.001261768,416.44,-0.01252805,31.794762,0.002479927,1251.11,-0.020639025,0.0152,0.0063955,16.92,-2,
3/15/16,"2,015.93",-0.001838631,416.83,0.00093607,31.637264,-0.004965893,1231.31,-0.015952514,0.015,0.0064195,16.84,1,
3/16/16,"2,027.22",0.005584728,417.01,0.00043174,32.582245,0.029431842,1230.16,-0.000934401,0.0158,0.00639,14.99,1,
3/17/16,"2,040.59",0.006573583,420.62,0.00861961,32.306633,-0.008494943,1257.01,0.021591643,0.0157,0.006234,14.44,2,
3/18/16,"2,049.58",0.004395967,409.55,-0.02667082,33.281143,0.029718395,1261.9,0.003882637,0.0161,0.006243,14.02,-2,
3/21/16,"2,051.60",0.000985092,413.31,0.00913892,33.379574,0.002953196,1250.25,-0.00927499,0.0164,0.006246,13.79,2,
3/22/16,"2,049.80",-0.000877773,418.09,0.0114988,33.320515,-0.001770883,1255.2,0.003951391,0.0163,0.0062835,14.17,2,
3/23/16,"2,036.71",-0.00640651,418.04,-0.0001196,33.891445,0.016989349,1244.2,-0.008802169,0.0158,0.006301,14.94,-1,
3/24/16,"2,035.94",-0.000378142,416.39,-0.0039548,33.940662,0.001451142,1218.31,-0.021028101,0.0157,0.006286,14.74,-2,
3/28/16,"2,037.05",0.000545107,424.23,0.01865344,34.285191,0.010099747,1218.28,-0.000024625,0.0156,0.00629725,15.24,2,
3/29/16,"2,055.01",0.008778012,416.52,-0.01834128,34.83643,0.015950167,1218.25,-0.000024625,0.0161,0.0063085,13.82,-2,
3/30/16,"2,063.95",0.00434088,414.82,-0.00408979,35.200638,0.010400529,1238.1,0.016162544,0.0165,0.006251,13.56,-2,
3/31/16,"2,059.74",-0.002041842,416.73,0.00459384,35.072666,-0.003642127,1230.6,-0.006076091,0.0162,0.006286,13.95,2,
4/1/16,"2,072.78",0.006310959,417.96,0.0029472,35.584541,0.014489221,1229.6,-0.000812942,0.0162,0.006291,13.1,2,
4/4/16,"2,066.13",-0.00321348,421.44,0.00829168,35.240009,-0.009729246,1217.4,-0.009971476,0.0164,0.006301,14.12,2,
4/5/16,"2,045.17",-0.010196298,424.03,0.00612679,35.190796,-0.001397485,1228.36,0.008962509,0.0159,0.006266,15.42,2,
4/6/16,"2,066.66",0.010452798,423.41,-0.00146323,35.240009,0.001397485,1227.3,-0.000863312,0.0159,0.006306,14.09,-1,
4/7/16,"2,041.91",-0.012048074,422.74,-0.00158364,34.875809,-0.01038862,1225.85,-0.001182154,0.0158,0.006288,16.16,-1,
4/8/16,"2,047.60",0.002782703,420.35,-0.00566964,35.102203,0.006470455,1235.06,0.007485071,0.0158,0.006308,15.36,-2,
4/11/16,"2,041.99",-0.002743546,422.48,0.00505441,35.31876,0.006150376,1249,0.011223679,0.0156,0.0062985,16.26,2,
4/12/16,"2,061.72",0.009615754,425.19,0.00639402,35.279392,-0.00111527,1256.46,0.005955012,0.0157,0.006296,14.85,2,
4/13/16,"2,082.42",0.00999007,423.73,-0.00343967,36.16531,0.024801375,1251.71,-0.003787627,0.0156,0.0062835,13.84,-2,
4/14/16,"2,082.78",0.000172912,424.28,0.00129715,36.263748,0.002718193,1238.6,-0.010528907,0.0156,0.0063285,13.72,1,
4/15/16,"2,080.73",-0.00098477,429.71,0.01271695,36.54921,0.007841007,1226.9,-0.009491047,0.0156,0.006331,13.62,2,
4/18/16,"2,094.34",0.006519726,428.59,-0.00260981,36.391716,-0.004318405,1234.4,0.006094359,0.0157,0.0063435,13.35,-2,
4/19/16,"2,100.80",0.003079738,435.51,0.01601701,35.742031,-0.018013831,1239.26,0.003929405,0.016,0.0063485,13.24,2,
4/20/16,"2,102.40",0.000761255,441.39,0.01341108,35.879845,0.003848382,1251,0.009428804,0.0162,0.006351,13.28,2,
4/21/16,"2,091.48",-0.005207563,449.42,0.01802902,35.840469,-0.001098043,1254.6,0.002873565,0.0164,0.006381,13.95,2,
4/22/16,"2,091.58",0.000047859,445.74,-0.00822204,35.702663,-0.003852394,1245.8,-0.007038903,0.0164,0.0063585,13.22,-2,
4/25/16,"2,087.79",-0.00181369,461.43,0.03459454,35.879845,0.004950437,1240.65,-0.004142458,0.0165,0.0063385,14.08,2,
4/26/16,"2,091.70",0.001871,466.09,0.01004839,35.909378,0.00082277,1235.5,-0.004159689,0.0167,0.0063435,13.96,2,
4/27/16,"2,095.15",0.001647994,444.69,-0.04700134,36.726395,0.022497219,1242.8,0.005891152,0.0168,0.0063835,13.77,-2,
4/28/16,"2,075.81",-0.009273636,449.01,0.00966775,35.633762,-0.030202147,1252.96,0.008141853,0.0172,0.006366,15.22,2,
4/29/16,"2,065.30",-0.005075949,455.1,0.01347202,34.974243,-0.018681683,1273.27,0.016079642,0.0171,0.006366,15.7,2,
5/2/16,"2,081.43",0.007779607,444.67,-0.02318474,35.43689,0.013141492,1296.61,0.018164772,0.0168,0.0063475,14.68,-2,
5/3/16,"2,063.37",-0.0087145,450.3,0.01258159,35.013618,-0.012016296,1294.4,-0.001705899,0.0164,0.006329,15.6,2,
5/4/16,"2,051.12",-0.005954583,446.72,-0.00798203,34.216278,-0.023035576,1281.91,-0.009696114,0.0163,0.006341,16.05,-2,
5/5/16,"2,050.63",-0.000239037,447.98,0.00281659,34.423004,0.006023566,1277.3,-0.003602678,0.0163,0.006318,15.91,2,
5/6/16,"2,057.14",0.003169611,459.6,0.02560796,34.77737,0.010241826,1277.2,-0.000078293,0.0161,0.006296,14.72,2,
5/9/16,"2,058.69",0.000753213,460.48,0.00191288,34.728153,-0.001416204,1282.63,0.004242476,0.0159,0.006296,14.57,1,
5/10/16,"2,084.39",0.012406366,450.89,-0.02104602,35.397511,0.019090823,1262.48,-0.015834617,0.0162,0.006281,13.63,-2,
5/11/16,"2,064.46",-0.009607523,452.73,0.00407251,35.495945,0.002776958,1268.46,0.004725526,0.0159,0.006266,14.69,2,
5/12/16,"2,064.11",-0.00016948,454.77,0.00449588,35.013618,-0.013681393,1273.8,0.004200993,0.016,0.006261,14.41,2,
5/13/16,"2,046.61",-0.008514434,455.67,0.00197707,40.338993,0.141581498,1271,-0.002200567,0.0158,0.006276,15.04,2,
5/16/16,"2,066.66",0.009748977,454.16,-0.0033193,41.530052,0.02909874,1278.18,0.005633199,0.016,0.006261,14.68,-2,
5/17/16,"2,047.21",-0.009455863,453.78,-0.00083706,41.618656,0.002131219,1275.3,-0.002255746,0.0161,0.006251,15.57,-1,
5/18/16,"2,047.63",0.000205158,454.62,0.00184941,42.681763,0.025223205,1273.83,-0.001153335,0.0161,0.006356,15.95,1,
5/19/16,"2,040.04",-0.003713595,438.71,-0.0356233,42.86879,0.004372322,1256.91,-0.013371782,0.0156,0.006539,16.33,-2,
5/20/16,"2,052.32",0.006001459,442.68,0.00900856,43.636589,0.01775194,1252.86,-0.00322739,0.0156,0.006613,15.2,2,
5/23/16,"2,048.04",-0.002087636,444.15,0.00331518,43.705494,0.001577819,1250.46,-0.001917454,0.0154,0.006623,15.82,2,
5/24/16,"2,076.06",0.013588638,445.98,0.00411176,44.76643,0.023984713,1244.38,-0.00487407,0.0155,0.006653,14.42,2,
5/25/16,"2,090.54",0.006950529,449.6,0.00808419,44.578903,-0.004197808,1224.16,-0.016382519,0.0158,0.0066655,13.9,2,
5/26/16,"2,090.10",-0.000210466,453.38,0.00837233,45.052628,0.010570597,1227.3,0.00256174,0.0158,0.0067405,13.43,2,
5/27/16,"2,099.06",0.004277695,473.46,0.04333681,45.299355,0.005461476,1218.06,-0.007557205,0.0158,0.0067305,13.12,2,
5/31/16,"2,096.95",-0.001005769,531.39,0.11542878,46.108627,0.017707275,1209.1,-0.007383148,0.0154,0.006858,14.19,2,
6/1/16,"2,099.33",0.001134399,536.92,0.01035289,46.197449,0.001924511,1215.1,0.004950097,0.0154,0.006813,14.2,2,
6/2/16,"2,105.26",0.002820696,537.97,0.00195369,46.523136,0.007025157,1211.4,-0.003049662,0.0154,0.006801,13.63,2,
6/3/16,"2,099.13",-0.002916062,569.19,0.0564115,45.871765,-0.014099951,1207.8,-0.002976193,0.0152,0.0068215,13.47,2,
6/6/16,"2,109.41",0.004885328,585.54,0.0283202,45.634914,-0.005176705,1224.33,0.013593233,0.0154,0.0066065,13.65,2,
6/7/16,"2,112.13",0.001288616,576.6,-0.01538571,45.723732,0.001944381,1240.86,0.013410932,0.0157,0.006566,14.05,-2,
6/8/16,"2,119.12",0.003304102,581.65,0.00872011,45.575691,-0.003242981,1248.36,0.006026002,0.0159,0.00658,14.08,2,
6/9/16,"2,115.48",-0.001719236,574.63,-0.01214254,46.759995,0.025653547,1259.4,0.008804727,0.0156,0.0065605,14.64,-2,
6/10/16,"2,096.07",-0.009217532,577.47,0.00493014,45.595436,-0.025220406,1264.71,0.00420743,0.0152,0.006556,17.03,2,
